arrcount,arrsum,delaycount,delaysum,depcount,depsum,iata,latitude,longitude,name,time,year
5.0,205.0,10.0,356.0,5.0,151.0,AUS,30.2987223546,-97.6997852325,Austin-Bergstrom International,1900,2009
4.0,340.0,9.0,567.0,5.0,227.0,RDU,35.877601623535156,-78.7874984741211,Raleigh-Durham International,1900,2009
4.0,179.0,11.0,578.0,7.0,399.0,STL,38.748697,-90.370003,Lambert-St Louis International,1900,2009
4.0,130.0,11.0,379.0,7.0,249.0,MSY,29.99340057373047,-90.25800323486328,New Orleans International,1900,2009
6.0,254.0,17.0,657.0,11.0,403.0,MCI,39.2976,-94.713898,Kansas City International,1900,2009
5.0,165.0,12.0,357.0,7.0,192.0,HOU,29.64539909,-95.27890015,William P Hobby,1900,2009
5.0,276.0,10.0,357.0,5.0,81.0,PIT,40.49150085,-80.23290253,Pittsburgh International,1900,2009
5.0,173.0,8.0,307.0,3.0,134.0,SJC,37.362598,-121.929001,San Jose International,1900,2009
2.0,145.0,5.0,299.0,3.0,154.0,OAK,37.721298,-122.221001,Metropolitan Oakland International,1900,2009
2.0,54.0,4.0,74.0,2.0,20.0,SMF,38.69540023803711,-121.59100341796876,Sacramento International,1900,2009
4.0,88.0,10.0,152.0,6.0,64.0,IND,39.7173,-86.294403,Indianapolis International,1900,2009
3.0,63.0,5.0,112.0,2.0,49.0,SNA,33.67570114,-117.8679962,John Wayne /Orange Co,1900,2009
4.0,141.0,7.0,235.0,3.0,94.0,CLE,41.411701202399996,-81.8498001099,Cleveland-Hopkins Intl,1900,2009
0.0,0.0,0.0,0.0,0.0,0.0,CMH,39.998001,-82.891899,Port Columbus Intl,1900,2009
4.0,47.0,7.0,81.0,3.0,34.0,SAT,29.533700942993164,-98.46980285644531,San Antonio International,1900,2009
9.0,205.0,11.0,286.0,2.0,81.0,CVG,39.0488014221,-84.6678009033,Cincinnati Northern Kentucky Intl,1900,2009
0.0,0.0,0.0,0.0,0.0,0.0,JAX,30.49410057067871,-81.68789672851562,Jacksonville International,1900,2009
2.0,53.0,2.0,53.0,0.0,0.0,HNL,21.32062,-157.924228,Honolulu International,1900,2009
7.0,184.0,16.0,493.0,9.0,309.0,MKE,42.94720077514648,-87.89659881591797,General Mitchell International,1900,2009
0.0,0.0,1.0,9.0,1.0,9.0,ATL,33.6367,-84.428101,William B Hartsfield-Atlanta Intl,1900,2010
3.0,178.0,3.0,178.0,0.0,0.0,LAX,33.94250107,-118.4079971,Los Angeles International,1900,2010
0.0,0.0,2.0,74.0,2.0,74.0,ORD,41.9786,-87.9048,Chicago O'Hare International,1900,2010
1.0,2.0,4.0,82.0,3.0,80.0,DEN,39.861698150635,-104.672996521,Denver Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,DFW,32.896801,-97.038002,Dallas-Fort Worth International,1900,2010
0.0,0.0,2.0,4.0,2.0,4.0,LAS,36.08010101,-115.1520004,McCarran International,1900,2010
1.0,11.0,3.0,124.0,2.0,113.0,SFO,37.61899948120117,-122.375,San Francisco International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,PHX,33.43429946899414,-112.01200103759766,Phoenix Sky Harbor International,1900,2010
0.0,0.0,2.0,22.0,2.0,22.0,IAH,29.98439979553223,-95.34140014648438,George Bush Intercontinental,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,SEA,47.449001,-122.308998,Seattle-Tacoma Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,BOS,42.36429977,-71.00520325,Gen Edw L Logan Intl,1900,2010
3.0,19.0,5.0,68.0,2.0,49.0,MCO,28.429399490356445,-81.30899810791016,Orlando International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,EWR,40.69250106811523,-74.168701171875,Newark Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,LGA,40.77719879,-73.87259674,LaGuardia,1900,2010
1.0,4.0,1.0,4.0,0.0,0.0,JFK,40.63980103,-73.77890015,John F Kennedy Intl,1900,2010
2.0,29.0,2.0,29.0,0.0,0.0,FLL,26.072599,-80.152702,Fort Lauderdale-Hollywood Int'l,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,SAN,32.7336006165,-117.190002441,San Diego International-Lindbergh,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,CLT,35.2140007019043,-80.94309997558594,Charlotte/Douglas International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,DTW,42.212398529052734,-83.35340118408203,Detroit Metropolitan-Wayne County,1900,2010
1.0,51.0,1.0,51.0,0.0,0.0,DCA,38.8521,-77.037697,Ronald Reagan Washington National,1900,2010
0.0,0.0,1.0,20.0,1.0,20.0,MSP,44.882,-93.221802,Minneapolis-St Paul Intl,1900,2010
1.0,67.0,4.0,75.0,3.0,8.0,MIA,25.79319953918457,-80.29060363769531,Miami International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,BWI,39.1754,-76.668297,Baltimore-Washington International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,PHL,39.87189865112305,-75.24109649658203,Philadelphia Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,TPA,27.975500106811523,-82.533203125,Tampa International,1900,2010
1.0,2.0,1.0,2.0,0.0,0.0,SLC,40.78839874267578,-111.97799682617188,Salt Lake City Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,IAD,38.94449997,-77.45580292,Washington Dulles International,1900,2010
1.0,117.0,3.0,120.0,2.0,3.0,MDW,41.785999,-87.752403,Chicago Midway,1900,2010
1.0,28.0,1.0,28.0,0.0,0.0,BNA,36.1245002746582,-86.6781997680664,Nashville International,1900,2010
1.0,3.0,1.0,3.0,0.0,0.0,PDX,45.58869934,-122.5979996,Portland Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,DAL,32.847099,-96.851799,Dallas Love,1900,2010
2.0,16.0,2.0,16.0,0.0,0.0,AUS,30.2987223546,-97.6997852325,Austin-Bergstrom International,1900,2010
1.0,18.0,1.0,18.0,0.0,0.0,RDU,35.877601623535156,-78.7874984741211,Raleigh-Durham International,1900,2010
3.0,176.0,4.0,190.0,1.0,14.0,STL,38.748697,-90.370003,Lambert-St Louis International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,MSY,29.99340057373047,-90.25800323486328,New Orleans International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,MCI,39.2976,-94.713898,Kansas City International,1900,2010
1.0,17.0,1.0,17.0,0.0,0.0,HOU,29.64539909,-95.27890015,William P Hobby,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,PIT,40.49150085,-80.23290253,Pittsburgh International,1900,2010
1.0,2.0,2.0,3.0,1.0,1.0,SJC,37.362598,-121.929001,San Jose International,1900,2010
1.0,14.0,1.0,14.0,0.0,0.0,OAK,37.721298,-122.221001,Metropolitan Oakland International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,SMF,38.69540023803711,-121.59100341796876,Sacramento International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,IND,39.7173,-86.294403,Indianapolis International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,SNA,33.67570114,-117.8679962,John Wayne /Orange Co,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,CLE,41.411701202399996,-81.8498001099,Cleveland-Hopkins Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,CMH,39.998001,-82.891899,Port Columbus Intl,1900,2010
0.0,0.0,1.0,4.0,1.0,4.0,SAT,29.533700942993164,-98.46980285644531,San Antonio International,1900,2010
1.0,12.0,1.0,12.0,0.0,0.0,CVG,39.0488014221,-84.6678009033,Cincinnati Northern Kentucky Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,JAX,30.49410057067871,-81.68789672851562,Jacksonville International,1900,2010
0.0,0.0,1.0,36.0,1.0,36.0,HNL,21.32062,-157.924228,Honolulu International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,MKE,42.94720077514648,-87.89659881591797,General Mitchell International,1900,2010
0.0,0.0,1.0,9.0,1.0,9.0,ATL,33.6367,-84.428101,William B Hartsfield-Atlanta Intl,1900,2010
3.0,178.0,3.0,178.0,0.0,0.0,LAX,33.94250107,-118.4079971,Los Angeles International,1900,2010
0.0,0.0,2.0,74.0,2.0,74.0,ORD,41.9786,-87.9048,Chicago O'Hare International,1900,2010
1.0,2.0,4.0,82.0,3.0,80.0,DEN,39.861698150635,-104.672996521,Denver Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,DFW,32.896801,-97.038002,Dallas-Fort Worth International,1900,2010
0.0,0.0,2.0,4.0,2.0,4.0,LAS,36.08010101,-115.1520004,McCarran International,1900,2010
1.0,11.0,3.0,124.0,2.0,113.0,SFO,37.61899948120117,-122.375,San Francisco International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,PHX,33.43429946899414,-112.01200103759766,Phoenix Sky Harbor International,1900,2010
0.0,0.0,2.0,22.0,2.0,22.0,IAH,29.98439979553223,-95.34140014648438,George Bush Intercontinental,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,SEA,47.449001,-122.308998,Seattle-Tacoma Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,BOS,42.36429977,-71.00520325,Gen Edw L Logan Intl,1900,2010
3.0,19.0,5.0,68.0,2.0,49.0,MCO,28.429399490356445,-81.30899810791016,Orlando International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,EWR,40.69250106811523,-74.168701171875,Newark Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,LGA,40.77719879,-73.87259674,LaGuardia,1900,2010
1.0,4.0,1.0,4.0,0.0,0.0,JFK,40.63980103,-73.77890015,John F Kennedy Intl,1900,2010
2.0,29.0,2.0,29.0,0.0,0.0,FLL,26.072599,-80.152702,Fort Lauderdale-Hollywood Int'l,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,SAN,32.7336006165,-117.190002441,San Diego International-Lindbergh,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,CLT,35.2140007019043,-80.94309997558594,Charlotte/Douglas International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,DTW,42.212398529052734,-83.35340118408203,Detroit Metropolitan-Wayne County,1900,2010
1.0,51.0,1.0,51.0,0.0,0.0,DCA,38.8521,-77.037697,Ronald Reagan Washington National,1900,2010
0.0,0.0,1.0,20.0,1.0,20.0,MSP,44.882,-93.221802,Minneapolis-St Paul Intl,1900,2010
1.0,67.0,4.0,75.0,3.0,8.0,MIA,25.79319953918457,-80.29060363769531,Miami International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,BWI,39.1754,-76.668297,Baltimore-Washington International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,PHL,39.87189865112305,-75.24109649658203,Philadelphia Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,TPA,27.975500106811523,-82.533203125,Tampa International,1900,2010
1.0,2.0,1.0,2.0,0.0,0.0,SLC,40.78839874267578,-111.97799682617188,Salt Lake City Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,IAD,38.94449997,-77.45580292,Washington Dulles International,1900,2010
1.0,117.0,3.0,120.0,2.0,3.0,MDW,41.785999,-87.752403,Chicago Midway,1900,2010
1.0,28.0,1.0,28.0,0.0,0.0,BNA,36.1245002746582,-86.6781997680664,Nashville International,1900,2010
1.0,3.0,1.0,3.0,0.0,0.0,PDX,45.58869934,-122.5979996,Portland Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,DAL,32.847099,-96.851799,Dallas Love,1900,2010
2.0,16.0,2.0,16.0,0.0,0.0,AUS,30.2987223546,-97.6997852325,Austin-Bergstrom International,1900,2010
1.0,18.0,1.0,18.0,0.0,0.0,RDU,35.877601623535156,-78.7874984741211,Raleigh-Durham International,1900,2010
3.0,176.0,4.0,190.0,1.0,14.0,STL,38.748697,-90.370003,Lambert-St Louis International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,MSY,29.99340057373047,-90.25800323486328,New Orleans International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,MCI,39.2976,-94.713898,Kansas City International,1900,2010
1.0,17.0,1.0,17.0,0.0,0.0,HOU,29.64539909,-95.27890015,William P Hobby,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,PIT,40.49150085,-80.23290253,Pittsburgh International,1900,2010
1.0,2.0,2.0,3.0,1.0,1.0,SJC,37.362598,-121.929001,San Jose International,1900,2010
1.0,14.0,1.0,14.0,0.0,0.0,OAK,37.721298,-122.221001,Metropolitan Oakland International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,SMF,38.69540023803711,-121.59100341796876,Sacramento International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,IND,39.7173,-86.294403,Indianapolis International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,SNA,33.67570114,-117.8679962,John Wayne /Orange Co,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,CLE,41.411701202399996,-81.8498001099,Cleveland-Hopkins Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,CMH,39.998001,-82.891899,Port Columbus Intl,1900,2010
0.0,0.0,1.0,4.0,1.0,4.0,SAT,29.533700942993164,-98.46980285644531,San Antonio International,1900,2010
1.0,12.0,1.0,12.0,0.0,0.0,CVG,39.0488014221,-84.6678009033,Cincinnati Northern Kentucky Intl,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,JAX,30.49410057067871,-81.68789672851562,Jacksonville International,1900,2010
0.0,0.0,1.0,36.0,1.0,36.0,HNL,21.32062,-157.924228,Honolulu International,1900,2010
0.0,0.0,0.0,0.0,0.0,0.0,MKE,42.94720077514648,-87.89659881591797,General Mitchell International,1900,2010
1.0,4.0,6.0,17.0,5.0,13.0,ATL,33.6367,-84.428101,William B Hartsfield-Atlanta Intl,1900,2011
4.0,137.0,7.0,168.0,3.0,31.0,LAX,33.94250107,-118.4079971,Los Angeles International,1900,2011
1.0,2.0,6.0,39.0,5.0,37.0,ORD,41.9786,-87.9048,Chicago O'Hare International,1900,2011
4.0,118.0,10.0,213.0,6.0,95.0,DEN,39.861698150635,-104.672996521,Denver Intl,1900,2011
2.0,66.0,9.0,107.0,7.0,41.0,DFW,32.896801,-97.038002,Dallas-Fort Worth International,1900,2011
4.0,178.0,9.0,337.0,5.0,159.0,LAS,36.08010101,-115.1520004,McCarran International,1900,2011
1.0,7.0,1.0,7.0,0.0,0.0,SFO,37.61899948120117,-122.375,San Francisco International,1900,2011
2.0,25.0,7.0,130.0,5.0,105.0,PHX,33.43429946899414,-112.01200103759766,Phoenix Sky Harbor International,1900,2011
0.0,0.0,11.0,196.0,11.0,196.0,IAH,29.98439979553223,-95.34140014648438,George Bush Intercontinental,1900,2011
4.0,44.0,6.0,57.0,2.0,13.0,SEA,47.449001,-122.308998,Seattle-Tacoma Intl,1900,2011
2.0,37.0,7.0,104.0,5.0,67.0,BOS,42.36429977,-71.00520325,Gen Edw L Logan Intl,1900,2011
2.0,171.0,4.0,208.0,2.0,37.0,MCO,28.429399490356445,-81.30899810791016,Orlando International,1900,2011
2.0,152.0,7.0,307.0,5.0,155.0,EWR,40.69250106811523,-74.168701171875,Newark Intl,1900,2011
1.0,5.0,1.0,5.0,0.0,0.0,LGA,40.77719879,-73.87259674,LaGuardia,1900,2011
1.0,1.0,3.0,4.0,2.0,3.0,JFK,40.63980103,-73.77890015,John F Kennedy Intl,1900,2011
1.0,10.0,1.0,10.0,0.0,0.0,FLL,26.072599,-80.152702,Fort Lauderdale-Hollywood Int'l,1900,2011
2.0,14.0,3.0,35.0,1.0,21.0,SAN,32.7336006165,-117.190002441,San Diego International-Lindbergh,1900,2011
3.0,45.0,4.0,48.0,1.0,3.0,CLT,35.2140007019043,-80.94309997558594,Charlotte/Douglas International,1900,2011
0.0,0.0,2.0,4.0,2.0,4.0,DTW,42.212398529052734,-83.35340118408203,Detroit Metropolitan-Wayne County,1900,2011
2.0,142.0,3.0,241.0,1.0,99.0,DCA,38.8521,-77.037697,Ronald Reagan Washington National,1900,2011
0.0,0.0,3.0,77.0,3.0,77.0,MSP,44.882,-93.221802,Minneapolis-St Paul Intl,1900,2011
1.0,22.0,4.0,65.0,3.0,43.0,MIA,25.79319953918457,-80.29060363769531,Miami International,1900,2011
1.0,9.0,1.0,9.0,0.0,0.0,BWI,39.1754,-76.668297,Baltimore-Washington International,1900,2011
1.0,219.0,2.0,262.0,1.0,43.0,PHL,39.87189865112305,-75.24109649658203,Philadelphia Intl,1900,2011
2.0,157.0,5.0,228.0,3.0,71.0,TPA,27.975500106811523,-82.533203125,Tampa International,1900,2011
5.0,16.0,5.0,16.0,0.0,0.0,SLC,40.78839874267578,-111.97799682617188,Salt Lake City Intl,1900,2011
1.0,2.0,2.0,3.0,1.0,1.0,IAD,38.94449997,-77.45580292,Washington Dulles International,1900,2011
1.0,34.0,5.0,75.0,4.0,41.0,MDW,41.785999,-87.752403,Chicago Midway,1900,2011
0.0,0.0,1.0,1.0,1.0,1.0,BNA,36.1245002746582,-86.6781997680664,Nashville International,1900,2011
1.0,34.0,2.0,52.0,1.0,18.0,PDX,45.58869934,-122.5979996,Portland Intl,1900,2011
0.0,0.0,1.0,2.0,1.0,2.0,DAL,32.847099,-96.851799,Dallas Love,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,AUS,30.2987223546,-97.6997852325,Austin-Bergstrom International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,RDU,35.877601623535156,-78.7874984741211,Raleigh-Durham International,1900,2011
2.0,76.0,2.0,76.0,0.0,0.0,STL,38.748697,-90.370003,Lambert-St Louis International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,MSY,29.99340057373047,-90.25800323486328,New Orleans International,1900,2011
2.0,109.0,2.0,109.0,0.0,0.0,MCI,39.2976,-94.713898,Kansas City International,1900,2011
1.0,10.0,4.0,57.0,3.0,47.0,HOU,29.64539909,-95.27890015,William P Hobby,1900,2011
1.0,2.0,2.0,3.0,1.0,1.0,PIT,40.49150085,-80.23290253,Pittsburgh International,1900,2011
1.0,1.0,1.0,1.0,0.0,0.0,SJC,37.362598,-121.929001,San Jose International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,OAK,37.721298,-122.221001,Metropolitan Oakland International,1900,2011
1.0,5.0,1.0,5.0,0.0,0.0,SMF,38.69540023803711,-121.59100341796876,Sacramento International,1900,2011
2.0,9.0,2.0,9.0,0.0,0.0,IND,39.7173,-86.294403,Indianapolis International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,SNA,33.67570114,-117.8679962,John Wayne /Orange Co,1900,2011
2.0,47.0,4.0,132.0,2.0,85.0,CLE,41.411701202399996,-81.8498001099,Cleveland-Hopkins Intl,1900,2011
1.0,22.0,1.0,22.0,0.0,0.0,CMH,39.998001,-82.891899,Port Columbus Intl,1900,2011
1.0,12.0,1.0,12.0,0.0,0.0,SAT,29.533700942993164,-98.46980285644531,San Antonio International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,CVG,39.0488014221,-84.6678009033,Cincinnati Northern Kentucky Intl,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,JAX,30.49410057067871,-81.68789672851562,Jacksonville International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,HNL,21.32062,-157.924228,Honolulu International,1900,2011
1.0,3.0,1.0,3.0,0.0,0.0,MKE,42.94720077514648,-87.89659881591797,General Mitchell International,1900,2011
1.0,4.0,6.0,17.0,5.0,13.0,ATL,33.6367,-84.428101,William B Hartsfield-Atlanta Intl,1900,2011
4.0,137.0,7.0,168.0,3.0,31.0,LAX,33.94250107,-118.4079971,Los Angeles International,1900,2011
1.0,2.0,6.0,39.0,5.0,37.0,ORD,41.9786,-87.9048,Chicago O'Hare International,1900,2011
4.0,118.0,10.0,213.0,6.0,95.0,DEN,39.861698150635,-104.672996521,Denver Intl,1900,2011
2.0,66.0,9.0,107.0,7.0,41.0,DFW,32.896801,-97.038002,Dallas-Fort Worth International,1900,2011
4.0,178.0,9.0,337.0,5.0,159.0,LAS,36.08010101,-115.1520004,McCarran International,1900,2011
1.0,7.0,1.0,7.0,0.0,0.0,SFO,37.61899948120117,-122.375,San Francisco International,1900,2011
2.0,25.0,7.0,130.0,5.0,105.0,PHX,33.43429946899414,-112.01200103759766,Phoenix Sky Harbor International,1900,2011
0.0,0.0,11.0,196.0,11.0,196.0,IAH,29.98439979553223,-95.34140014648438,George Bush Intercontinental,1900,2011
4.0,44.0,6.0,57.0,2.0,13.0,SEA,47.449001,-122.308998,Seattle-Tacoma Intl,1900,2011
2.0,37.0,7.0,104.0,5.0,67.0,BOS,42.36429977,-71.00520325,Gen Edw L Logan Intl,1900,2011
2.0,171.0,4.0,208.0,2.0,37.0,MCO,28.429399490356445,-81.30899810791016,Orlando International,1900,2011
2.0,152.0,7.0,307.0,5.0,155.0,EWR,40.69250106811523,-74.168701171875,Newark Intl,1900,2011
1.0,5.0,1.0,5.0,0.0,0.0,LGA,40.77719879,-73.87259674,LaGuardia,1900,2011
1.0,1.0,3.0,4.0,2.0,3.0,JFK,40.63980103,-73.77890015,John F Kennedy Intl,1900,2011
1.0,10.0,1.0,10.0,0.0,0.0,FLL,26.072599,-80.152702,Fort Lauderdale-Hollywood Int'l,1900,2011
2.0,14.0,3.0,35.0,1.0,21.0,SAN,32.7336006165,-117.190002441,San Diego International-Lindbergh,1900,2011
3.0,45.0,4.0,48.0,1.0,3.0,CLT,35.2140007019043,-80.94309997558594,Charlotte/Douglas International,1900,2011
0.0,0.0,2.0,4.0,2.0,4.0,DTW,42.212398529052734,-83.35340118408203,Detroit Metropolitan-Wayne County,1900,2011
2.0,142.0,3.0,241.0,1.0,99.0,DCA,38.8521,-77.037697,Ronald Reagan Washington National,1900,2011
0.0,0.0,3.0,77.0,3.0,77.0,MSP,44.882,-93.221802,Minneapolis-St Paul Intl,1900,2011
1.0,22.0,4.0,65.0,3.0,43.0,MIA,25.79319953918457,-80.29060363769531,Miami International,1900,2011
1.0,9.0,1.0,9.0,0.0,0.0,BWI,39.1754,-76.668297,Baltimore-Washington International,1900,2011
1.0,219.0,2.0,262.0,1.0,43.0,PHL,39.87189865112305,-75.24109649658203,Philadelphia Intl,1900,2011
2.0,157.0,5.0,228.0,3.0,71.0,TPA,27.975500106811523,-82.533203125,Tampa International,1900,2011
5.0,16.0,5.0,16.0,0.0,0.0,SLC,40.78839874267578,-111.97799682617188,Salt Lake City Intl,1900,2011
1.0,2.0,2.0,3.0,1.0,1.0,IAD,38.94449997,-77.45580292,Washington Dulles International,1900,2011
1.0,34.0,5.0,75.0,4.0,41.0,MDW,41.785999,-87.752403,Chicago Midway,1900,2011
0.0,0.0,1.0,1.0,1.0,1.0,BNA,36.1245002746582,-86.6781997680664,Nashville International,1900,2011
1.0,34.0,2.0,52.0,1.0,18.0,PDX,45.58869934,-122.5979996,Portland Intl,1900,2011
0.0,0.0,1.0,2.0,1.0,2.0,DAL,32.847099,-96.851799,Dallas Love,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,AUS,30.2987223546,-97.6997852325,Austin-Bergstrom International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,RDU,35.877601623535156,-78.7874984741211,Raleigh-Durham International,1900,2011
2.0,76.0,2.0,76.0,0.0,0.0,STL,38.748697,-90.370003,Lambert-St Louis International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,MSY,29.99340057373047,-90.25800323486328,New Orleans International,1900,2011
2.0,109.0,2.0,109.0,0.0,0.0,MCI,39.2976,-94.713898,Kansas City International,1900,2011
1.0,10.0,4.0,57.0,3.0,47.0,HOU,29.64539909,-95.27890015,William P Hobby,1900,2011
1.0,2.0,2.0,3.0,1.0,1.0,PIT,40.49150085,-80.23290253,Pittsburgh International,1900,2011
1.0,1.0,1.0,1.0,0.0,0.0,SJC,37.362598,-121.929001,San Jose International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,OAK,37.721298,-122.221001,Metropolitan Oakland International,1900,2011
1.0,5.0,1.0,5.0,0.0,0.0,SMF,38.69540023803711,-121.59100341796876,Sacramento International,1900,2011
2.0,9.0,2.0,9.0,0.0,0.0,IND,39.7173,-86.294403,Indianapolis International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,SNA,33.67570114,-117.8679962,John Wayne /Orange Co,1900,2011
2.0,47.0,4.0,132.0,2.0,85.0,CLE,41.411701202399996,-81.8498001099,Cleveland-Hopkins Intl,1900,2011
1.0,22.0,1.0,22.0,0.0,0.0,CMH,39.998001,-82.891899,Port Columbus Intl,1900,2011
1.0,12.0,1.0,12.0,0.0,0.0,SAT,29.533700942993164,-98.46980285644531,San Antonio International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,CVG,39.0488014221,-84.6678009033,Cincinnati Northern Kentucky Intl,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,JAX,30.49410057067871,-81.68789672851562,Jacksonville International,1900,2011
0.0,0.0,0.0,0.0,0.0,0.0,HNL,21.32062,-157.924228,Honolulu International,1900,2011
1.0,3.0,1.0,3.0,0.0,0.0,MKE,42.94720077514648,-87.89659881591797,General Mitchell International,1900,2011
8.0,98.0,22.0,275.0,14.0,177.0,ATL,33.6367,-84.428101,William B Hartsfield-Atlanta Intl,1900,2012
16.0,456.0,28.0,910.0,12.0,454.0,LAX,33.94250107,-118.4079971,Los Angeles International,1900,2012
9.0,1427.0,26.0,1685.0,17.0,258.0,ORD,41.9786,-87.9048,Chicago O'Hare International,1900,2012
11.0,397.0,20.0,589.0,9.0,192.0,DEN,39.861698150635,-104.672996521,Denver Intl,1900,2012
9.0,230.0,22.0,488.0,13.0,258.0,DFW,32.896801,-97.038002,Dallas-Fort Worth International,1900,2012
12.0,418.0,26.0,716.0,14.0,298.0,LAS,36.08010101,-115.1520004,McCarran International,1900,2012
15.0,664.0,24.0,889.0,9.0,225.0,SFO,37.61899948120117,-122.375,San Francisco International,1900,2012
7.0,267.0,28.0,612.0,21.0,345.0,PHX,33.43429946899414,-112.01200103759766,Phoenix Sky Harbor International,1900,2012
7.0,340.0,16.0,452.0,9.0,112.0,IAH,29.98439979553223,-95.34140014648438,George Bush Intercontinental,1900,2012
8.0,310.0,11.0,445.0,3.0,135.0,SEA,47.449001,-122.308998,Seattle-Tacoma Intl,1900,2012
4.0,116.0,13.0,296.0,9.0,180.0,BOS,42.36429977,-71.00520325,Gen Edw L Logan Intl,1900,2012
2.0,13.0,9.0,55.0,7.0,42.0,MCO,28.429399490356445,-81.30899810791016,Orlando International,1900,2012
5.0,128.0,14.0,322.0,9.0,194.0,EWR,40.69250106811523,-74.168701171875,Newark Intl,1900,2012
5.0,182.0,13.0,437.0,8.0,255.0,LGA,40.77719879,-73.87259674,LaGuardia,1900,2012
7.0,109.0,17.0,366.0,10.0,257.0,JFK,40.63980103,-73.77890015,John F Kennedy Intl,1900,2012
5.0,42.0,12.0,291.0,7.0,249.0,FLL,26.072599,-80.152702,Fort Lauderdale-Hollywood Int'l,1900,2012
4.0,93.0,7.0,131.0,3.0,38.0,SAN,32.7336006165,-117.190002441,San Diego International-Lindbergh,1900,2012
11.0,242.0,16.0,464.0,5.0,222.0,CLT,35.2140007019043,-80.94309997558594,Charlotte/Douglas International,1900,2012
9.0,177.0,14.0,279.0,5.0,102.0,DTW,42.212398529052734,-83.35340118408203,Detroit Metropolitan-Wayne County,1900,2012
5.0,81.0,10.0,189.0,5.0,108.0,DCA,38.8521,-77.037697,Ronald Reagan Washington National,1900,2012
2.0,70.0,8.0,129.0,6.0,59.0,MSP,44.882,-93.221802,Minneapolis-St Paul Intl,1900,2012
